"","Y","M","D","Tmean"
"2537",1926,12,11,4.4799998998642
"2538",1926,12,12,5.93999986723065
"2539",1926,12,13,7.54999983124435
"2540",1926,12,14,3.86999991349876
"2541",1926,12,15,2.28999994881451
"2542",1926,12,16,-0.399999991059303
"2543",1926,12,17,-0.859999980777502
"2544",1926,12,18,-0.96999997831881
"2545",1926,12,19,-3.92999991215765
"2546",1926,12,20,-6.23999986052513
"2547",1926,12,21,-3.19999992847443
"2548",1926,12,22,-7.46999983303249
"2549",1926,12,23,-10.9399997554719
"2550",1926,12,24,-5.5699998755008
"2551",1926,12,25,-3.54999992065132
"2552",1926,12,26,-6.83999984711409
"2553",1926,12,27,-3.62999991886318
"2554",1926,12,28,0.119999997317791
"2555",1926,12,29,0.169999996200204
"2556",1926,12,30,-2.22999995015562
"2557",1926,12,31,5.9699998665601
"2558",1927,1,1,0.65999998524785
"2559",1927,1,2,-1.36999996937811
"2560",1927,1,3,0.329999992623925
"2561",1927,1,4,2.95999993383884
"2562",1927,1,5,-0.30999999307096
"2563",1927,1,6,-1.7799999602139
"2564",1927,1,7,-5.24999988265336
"2565",1927,1,8,-7.70999982766807
"2566",1927,1,9,-6.87999984622002
"2567",1927,1,10,-1.06999997608364
"2568",1927,1,11,1.51999996602535
"2569",1927,1,12,-1.51999996602535
"2570",1927,1,13,-3.05999993160367
"2571",1927,1,14,-4.23999990522861
"2572",1927,1,15,-0.0199999995529652
"2573",1927,1,16,1.34999996982515
"2574",1927,1,17,0.779999982565641
"2575",1927,1,18,0.299999993294477
"2576",1927,1,19,-2.29999994859099
"2577",1927,1,20,-3.62999991886318
"2578",1927,1,21,-3.05999993160367
"2579",1927,1,22,-3.17999992892146
"2580",1927,1,23,-1.46999996714294
"2581",1927,1,24,0.179999995976686
"2582",1927,1,25,0.359999991953373
"2583",1927,1,26,-1.44999996758997
"2584",1927,1,27,-2.49999994412065
"2585",1927,1,28,-0.229999994859099
"2586",1927,1,29,-0.179999995976686
"2587",1927,1,30,-1.5499999653548
"2588",1927,1,31,0.539999987930059
"2589",1927,2,1,0.469999989494681
"2590",1927,2,2,1.68999996222556
"2591",1927,2,3,0.279999993741512
"2592",1927,2,4,-0.57999998703599
"2593",1927,2,5,0.949999978765845
"2594",1927,2,6,0.599999986588955
"2595",1927,2,7,0.589999986812472
"2596",1927,2,8,-1.9499999564141
"2597",1927,2,9,-0.479999989271164
"2598",1927,2,10,-0.199999995529652
"2599",1927,2,11,-0.759999983012676
"2600",1927,2,12,-1.32999997027218
"2601",1927,2,13,-0.0199999995529652
"2602",1927,2,14,-0.26999999396503
"2603",1927,2,15,-2.4699999447912
"2604",1927,2,16,-0.679999984800816
"2605",1927,2,17,0.869999980553985
"2606",1927,2,18,-6.03999986499548
"2607",1927,2,19,-10.049999775365
"2608",1927,2,20,-11.9499997328967
"2609",1927,2,21,-12.0299997311085
"2610",1927,2,22,-9.86999977938831
"2611",1927,2,23,-5.99999986588955
"2612",1927,2,24,-3.76999991573393
"2613",1927,2,25,-0.569999987259507
"2614",1927,2,26,2.52999994345009
"2615",1927,2,27,2.57999994233251
"2616",1927,2,28,3.75999991595745
"2617",1927,3,1,4.25999990478158
"2618",1927,3,2,4.78999989293516
"2619",1927,3,3,4.88999989069998
"2620",1927,3,4,4.45999990031123
"2621",1927,3,5,4.40999990142882
"2622",1927,3,6,5.84999986924231
"2623",1927,3,7,6.28999985940754
"2624",1927,3,8,6.029999865219
"2625",1927,3,9,6.08999986387789
"2626",1927,3,10,5.05999988690019
"2627",1927,3,11,3.20999992825091
"2628",1927,3,12,2.31999994814396
"2629",1927,3,13,1.3799999691546
"2630",1927,3,14,2.89999993517995
"2631",1927,3,15,2.96999993361533
"2632",1927,3,16,2.84999993629754
"2633",1927,3,17,2.67999994009733
"2634",1927,3,18,5.17999988421798
"2635",1927,3,19,6.68999985046685
"2636",1927,3,20,7.8099998254329
"2637",1927,3,21,6.98999984376132
"2638",1927,3,22,8.68999980576336
"2639",1927,3,23,8.2699998151511
"2640",1927,3,24,6.10999986343086
"2641",1927,3,25,6.4299998562783
"2642",1927,3,26,5.03999988734722
"2643",1927,3,27,4.44999990053475
"2644",1927,3,28,4.85999989137053
"2645",1927,3,29,5.83999986946583
"2646",1927,3,30,5.41999987885356
"2647",1927,3,31,3.67999991774559
"2648",1927,4,1,5.93999986723065
"2649",1927,4,2,5.0499998871237
"2650",1927,4,3,4.96999988891184
"2651",1927,4,4,4.62999989651144
"2652",1927,4,5,4.04999990947545
"2653",1927,4,6,5.15999988466501
"2654",1927,4,7,5.99999986588955
"2655",1927,4,8,7.38999983482063
"2656",1927,4,9,7.31999983638525
"2657",1927,4,10,8.22999981604517
"2658",1927,4,11,7.99999982118607
"2659",1927,4,12,5.89999986812472
"2660",1927,4,13,3.44999992288649
"2661",1927,4,14,5.98999986611307
"2662",1927,4,15,6.49999985471368
"2663",1927,4,16,4.56999989785254
"2664",1927,4,17,4.65999989584088
"2665",1927,4,18,5.39999987930059
"2666",1927,4,19,7.29999983683228
"2667",1927,4,20,10.31999976933
"2668",1927,4,21,10.3499997686595
"2669",1927,4,22,7.45999983325601
"2670",1927,4,23,12.0499997306615
"2671",1927,4,24,6.40999985672534
"2672",1927,4,25,7.1199998408556
"2673",1927,4,26,7.39999983459711
"2674",1927,4,27,5.19999988377094
"2675",1927,4,28,6.99999984353781
"2676",1927,4,29,10.0799997746944
"2677",1927,4,30,11.6199997402728
"2678",1927,5,1,10.1099997740239
"2679",1927,5,2,8.80999980308115
"2680",1927,5,3,10.6799997612834
"2681",1927,5,4,12.3399997241795
"2682",1927,5,5,15.5999996513128
"2683",1927,5,6,13.6299996953458
"2684",1927,5,7,9.18999979458749
"2685",1927,5,8,10.3799997679889
"2686",1927,5,9,12.9499997105449
"2687",1927,5,10,9.94999977760017
"2688",1927,5,11,3.37999992445111
"2689",1927,5,12,4.72999989427626
"2690",1927,5,13,4.26999990455806
"2691",1927,5,14,3.7899999152869
"2692",1927,5,15,6.78999984823167
"2693",1927,5,16,10.7899997588247
"2694",1927,5,17,14.7199996709824
"2695",1927,5,18,12.8299997132272
"2696",1927,5,19,9.1299997959286
"2697",1927,5,20,10.3799997679889
"2698",1927,5,21,11.6999997384846
"2699",1927,5,22,13.5199996978045
"2700",1927,5,23,12.6299997176975
"2701",1927,5,24,9.31999979168177
"2702",1927,5,25,8.57999980822206
"2703",1927,5,26,9.03999979794025
"2704",1927,5,27,8.24999981559813
"2705",1927,5,28,9.67999978363514
"2706",1927,5,29,11.6499997396022
"2707",1927,5,30,14.4699996765703
"2708",1927,5,31,18.2999995909631
"2709",1927,6,1,22.1499995049089
"2710",1927,6,2,23.7399994693696
"2711",1927,6,3,20.949999531731
"2712",1927,6,4,19.3499995674938
"2713",1927,6,5,17.5999996066093
"2714",1927,6,6,13.0999997071922
"2715",1927,6,7,11.7599997371435
"2716",1927,6,8,12.6799997165799
"2717",1927,6,9,10.0799997746944
"2718",1927,6,10,11.8799997344613
"2719",1927,6,11,16.4099996332079
"2720",1927,6,12,14.4199996776879
"2721",1927,6,13,12.8599997125566
"2722",1927,6,14,16.2799996361136
"2723",1927,6,15,18.2799995914102
"2724",1927,6,16,15.6799996495247
"2725",1927,6,17,15.9699996430427
"2726",1927,6,18,20.1099995505065
"2727",1927,6,19,17.9199995994568
"2728",1927,6,20,15.0999996624887
"2729",1927,6,21,13.9399996884167
"2730",1927,6,22,16.099999640137
"2731",1927,6,23,13.1899997051805
"2732",1927,6,24,14.2199996821582
"2733",1927,6,25,14.4499996770173
"2734",1927,6,26,16.1799996383488
"2735",1927,6,27,19.4299995657057
"2736",1927,6,28,18.2599995918572
"2737",1927,6,29,14.7299996707588
"2738",1927,6,30,18.6799995824695
"2739",1927,7,1,22.3399995006621
"2740",1927,7,2,18.359999589622
"2741",1927,7,3,15.519999653101
"2742",1927,7,4,13.6699996944517
"2743",1927,7,5,15.809999646619
"2744",1927,7,6,18.2899995911866
"2745",1927,7,7,20.0099995527416
"2746",1927,7,8,22.3699994999915
"2747",1927,7,9,22.7599994912744
"2748",1927,7,10,19.0499995741993
"2749",1927,7,11,20.3599995449185
"2750",1927,7,12,21.6099995169789
"2751",1927,7,13,22.7099994923919
"2752",1927,7,14,22.2299995031208
"2753",1927,7,15,23.2399994805455
"2754",1927,7,16,23.7499994691461
"2755",1927,7,17,22.3099995013326
"2756",1927,7,18,21.5199995189905
"2757",1927,7,19,19.3499995674938
"2758",1927,7,20,16.5999996289611
"2759",1927,7,21,18.8799995779991
"2760",1927,7,22,19.4299995657057
"2761",1927,7,23,17.9499995987862
"2762",1927,7,24,16.5099996309727
"2763",1927,7,25,16.1099996399134
"2764",1927,7,26,17.3599996119738
"2765",1927,7,27,18.9299995768815
"2766",1927,7,28,20.5999995395541
"2767",1927,7,29,21.9899995084852
"2768",1927,7,30,20.9099995326251
"2769",1927,7,31,20.9599995315075
"2770",1927,8,1,21.7099995147437
"2771",1927,8,2,23.4899994749576
"2772",1927,8,3,21.0899995286018
"2773",1927,8,4,20.119999550283
"2774",1927,8,5,20.0499995518476
"2775",1927,8,6,19.9199995547533
"2776",1927,8,7,22.0799995064735
"2777",1927,8,8,23.0999994836748
"2778",1927,8,9,22.9899994861335
"2779",1927,8,10,20.5499995406717
"2780",1927,8,11,19.0599995739758
"2781",1927,8,12,19.0999995730817
"2782",1927,8,13,16.4399996325374
"2783",1927,8,14,17.6699996050447
"2784",1927,8,15,18.9899995755404
"2785",1927,8,16,15.6399996504188
"2786",1927,8,17,16.1199996396899
"2787",1927,8,18,17.0799996182323
"2788",1927,8,19,17.4299996104091
"2789",1927,8,20,16.4499996323138
"2790",1927,8,21,17.1899996157736
"2791",1927,8,22,18.4199995882809
"2792",1927,8,23,20.1699995491654
"2793",1927,8,24,19.0699995737523
"2794",1927,8,25,17.2699996139854
"2795",1927,8,26,16.0199996419251
"2796",1927,8,27,13.6299996953458
"2797",1927,8,28,15.6999996490777
"2798",1927,8,29,17.2599996142089
"2799",1927,8,30,18.5999995842576
"2800",1927,8,31,16.8499996233732
"2801",1927,9,1,15.7199996486306
"2802",1927,9,2,15.1999996602535
"2803",1927,9,3,16.3799996338785
"2804",1927,9,4,15.8199996463954
"2805",1927,9,5,16.1999996379018
"2806",1927,9,6,16.2899996358901
"2807",1927,9,7,15.479999653995
"2808",1927,9,8,17.8499996010214
"2809",1927,9,9,17.0799996182323
"2810",1927,9,10,16.8199996240437
"2811",1927,9,11,17.7299996037036
"2812",1927,9,12,15.0899996627122
"2813",1927,9,13,12.5999997183681
"2814",1927,9,14,11.6999997384846
"2815",1927,9,15,11.9099997337908
"2816",1927,9,16,12.7599997147918
"2817",1927,9,17,15.4099996555597
"2818",1927,9,18,13.0399997085333
"2819",1927,9,19,11.0899997521192
"2820",1927,9,20,12.3599997237325
"2821",1927,9,21,12.8099997136742
"2822",1927,9,22,16.099999640137
"2823",1927,9,23,16.949999621138
"2824",1927,9,24,16.8999996222556
"2825",1927,9,25,18.8999995775521
"2826",1927,9,26,15.6299996506423
"2827",1927,9,27,14.5199996754527
"2828",1927,9,28,13.1899997051805
"2829",1927,9,29,11.479999743402
"2830",1927,9,30,11.6399997398257
"2831",1927,10,1,11.6299997400492
"2832",1927,10,2,12.5499997194856
"2833",1927,10,3,11.8299997355789
"2834",1927,10,4,7.98999982140958
"2835",1927,10,5,6.80999984778464
"2836",1927,10,6,7.43999983370304
"2837",1927,10,7,7.86999982409179
"2838",1927,10,8,8.64999980665743
"2839",1927,10,9,8.52999980933964
"2840",1927,10,10,10.4399997666478
"2841",1927,10,11,9.42999978922307
"2842",1927,10,12,6.2599998600781
"2843",1927,10,13,3.80999991483986
"2844",1927,10,14,6.76999984867871
"2845",1927,10,15,4.97999988868833
"2846",1927,10,16,5.70999987237155
"2847",1927,10,17,6.55999985337257
"2848",1927,10,18,9.07999979704618
"2849",1927,10,19,7.40999983437359
"2850",1927,10,20,8.63999980688095
"2851",1927,10,21,6.79999984800816
"2852",1927,10,22,6.99999984353781
"2853",1927,10,23,7.60999982990324
"2854",1927,10,24,7.44999983347952
"2855",1927,10,25,6.23999986052513
"2856",1927,10,26,12.2999997250736
"2857",1927,10,27,12.909999711439
"2858",1927,10,28,11.5499997418374
"2859",1927,10,29,11.7099997382611
"2860",1927,10,30,8.78999980352819
"2861",1927,10,31,9.47999978810549
"2862",1927,11,1,8.78999980352819
"2863",1927,11,2,5.76999987103045
"2864",1927,11,3,6.64999985136092
"2865",1927,11,4,12.7699997145683
"2866",1927,11,5,9.6999997831881
"2867",1927,11,6,9.55999978631735
"2868",1927,11,7,10.5899997632951
"2869",1927,11,8,8.8399998024106
"2870",1927,11,9,8.06999981962144
"2871",1927,11,10,6.69999985024333
"2872",1927,11,11,2.11999995261431
"2873",1927,11,12,2.93999993428588
"2874",1927,11,13,-0.0199999995529652
"2875",1927,11,14,1.04999997653067
"2876",1927,11,15,-0.0499999988824129
"2877",1927,11,16,-0.179999995976686
"2878",1927,11,17,-1.4899999666959
"2879",1927,11,18,-1.63999996334314
"2880",1927,11,19,-2.71999993920326
"2881",1927,11,20,-6.12999986298382
"2882",1927,11,21,-5.61999987438321
"2883",1927,11,22,-8.00999982096255
"2884",1927,11,23,-3.34999992512167
"2885",1927,11,24,-0.609999986365438
"2886",1927,11,25,2.6999999396503
"2887",1927,11,26,2.99999993294477
"2888",1927,11,27,0.30999999307096
"2889",1927,11,28,-0.169999996200204
"2890",1927,11,29,-0.629999985918403
"2891",1927,11,30,1.57999996468425
"2892",1927,12,1,0.129999997094274
"2893",1927,12,2,-3.7899999152869
"2894",1927,12,3,-4.38999990187585
"2895",1927,12,4,-3.71999991685152
"2896",1927,12,5,-4.34999990276992
"2897",1927,12,6,-1.13999997451901
"2898",1927,12,7,-3.7899999152869
"2899",1927,12,8,-6.10999986343086
"2900",1927,12,9,-4.11999990791082
"2901",1927,12,10,-3.21999992802739
"2902",1927,12,11,-6.27999985963106
"2903",1927,12,12,-6.11999986320734
"2904",1927,12,13,-1.17999997362494
"2905",1927,12,14,-2.16999995149672
"2906",1927,12,15,-7.15999983996153
"2907",1927,12,16,-10.029999775812
"2908",1927,12,17,-12.4099997226149
"2909",1927,12,18,-12.909999711439
"2910",1927,12,19,-13.199999704957
"2911",1927,12,20,-10.3999997675419
"2912",1927,12,21,-9.16999979503453
"2913",1927,12,22,-12.1199997290969
"2914",1927,12,23,-7.46999983303249
"2915",1927,12,24,2.51999994367361
"2916",1927,12,25,1.73999996110797
"2917",1927,12,26,-0.119999997317791
"2918",1927,12,27,-1.12999997474253
"2919",1927,12,28,-3.7899999152869
"2920",1927,12,29,-3.77999991551042
"2921",1927,12,30,-2.50999994389713
"2922",1927,12,31,-4.43999990075827
"2923",1928,1,1,-3.25999992713332
"2924",1928,1,2,-7.46999983303249
"2925",1928,1,3,-11.7399997375906
"2926",1928,1,4,-8.95999979972839
"2927",1928,1,5,-1.1499999742955
"2928",1928,1,6,1.72999996133149
"2929",1928,1,7,0.839999981224537
"2930",1928,1,8,-0.699999984353781
"2931",1928,1,9,2.81999993696809
"2932",1928,1,10,1.26999997161329
"2933",1928,1,11,1.21999997273088
"2934",1928,1,12,-0.399999991059303
"2935",1928,1,13,-0.30999999307096
"2936",1928,1,14,1.18999997340143
"2937",1928,1,15,2.93999993428588
"2938",1928,1,16,2.54999994300306
"2939",1928,1,17,0.709999984130263
"2940",1928,1,18,-2.75999993830919
"2941",1928,1,19,-2.19999995082617
"2942",1928,1,20,-0.849999981001019
"2943",1928,1,21,-2.39999994635582
"2944",1928,1,22,-4.27999990433455
"2945",1928,1,23,-4.2499999050051
"2946",1928,1,24,-3.61999991908669
"2947",1928,1,25,0.819999981671572
"2948",1928,1,26,0
"2949",1928,1,27,-2.84999993629754
"2950",1928,1,28,-2.30999994836748
"2951",1928,1,29,-0.939999978989363
"2952",1928,1,30,-2.58999994210899
"2953",1928,1,31,-2.60999994166195
"2954",1928,2,1,-0.139999996870756
"2955",1928,2,2,-1.39999996870756
"2956",1928,2,3,-2.54999994300306
"2957",1928,2,4,-6.56999985314906
"2958",1928,2,5,-7.86999982409179
"2959",1928,2,6,-5.3399998806417
"2960",1928,2,7,-2.61999994143844
"2961",1928,2,8,2.30999994836748
"2962",1928,2,9,3.91999991238117
"2963",1928,2,10,3.71999991685152
"2964",1928,2,11,2.45999994501472
"2965",1928,2,12,2.26999994926155
"2966",1928,2,13,2.45999994501472
"2967",1928,2,14,-0.519999988377094
"2968",1928,2,15,-0.88999998010695
"2969",1928,2,16,0.859999980777502
"2970",1928,2,17,4.71999989449978
"2971",1928,2,18,1.23999997228384
"2972",1928,2,19,-1.7799999602139
"2973",1928,2,20,-5.28999988175929
"2974",1928,2,21,-4.42999990098178
"2975",1928,2,22,-5.71999987214804
"2976",1928,2,23,-6.87999984622002
"2977",1928,2,24,-4.34999990276992
"2978",1928,2,25,-2.31999994814396
"2979",1928,2,26,-0.57999998703599
"2980",1928,2,27,-1.02999997697771
"2981",1928,2,28,-2.52999994345009
"2982",1928,2,29,-2.93999993428588
"2983",1928,3,1,-1.68999996222556
"2984",1928,3,2,-1.17999997362494
"2985",1928,3,3,0.909999979659915
"2986",1928,3,4,-0.319999992847443
"2987",1928,3,5,-0.139999996870756
"2988",1928,3,6,0.649999985471368
"2989",1928,3,7,2.009999955073
"2990",1928,3,8,-0.989999977871776
"2991",1928,3,9,-2.66999994032085
"2992",1928,3,10,-4.72999989427626
"2993",1928,3,11,-3.81999991461635
"2994",1928,3,12,-2.009999955073
"2995",1928,3,13,0.989999977871776
"2996",1928,3,14,-1.67999996244907
"2997",1928,3,15,-2.42999994568527
"2998",1928,3,16,-1.3799999691546
"2999",1928,3,17,-0.34999999217689
"3000",1928,3,18,0.179999995976686
"3001",1928,3,19,0.00999999977648258
"3002",1928,3,20,-1.89999995753169
"3003",1928,3,21,0.469999989494681
"3004",1928,3,22,2.73999993875623
"3005",1928,3,23,4.35999990254641
"3006",1928,3,24,4.09999990835786
"3007",1928,3,25,2.22999995015562
"3008",1928,3,26,6.17999986186624
"3009",1928,3,27,7.91999982297421
"3010",1928,3,28,7.98999982140958
"3011",1928,3,29,4.99999988824129
"3012",1928,3,30,5.2799998819828
"3013",1928,3,31,9.43999978899956
"3014",1928,4,1,10.3799997679889
"3015",1928,4,2,10.2799997702241
"3016",1928,4,3,9.40999978967011
"3017",1928,4,4,9.68999978341162
"3018",1928,4,5,8.27999981492758
"3019",1928,4,6,5.99999986588955
"3020",1928,4,7,4.75999989360571
"3021",1928,4,8,4.12999990768731
"3022",1928,4,9,7.54999983124435
"3023",1928,4,10,10.5399997644126
"3024",1928,4,11,8.54999980889261
"3025",1928,4,12,5.49999987706542
"3026",1928,4,13,0.209999995306134
"3027",1928,4,14,0.0999999977648258
"3028",1928,4,15,2.16999995149672
"3029",1928,4,16,5.01999988779426
"3030",1928,4,17,2.2399999499321
"3031",1928,4,18,0.639999985694885
"3032",1928,4,19,2.83999993652105
"3033",1928,4,20,3.27999992668629
"3034",1928,4,21,3.35999992489815
"3035",1928,4,22,5.70999987237155
"3036",1928,4,23,7.5799998305738
"3037",1928,4,24,10.1899997722358
"3038",1928,4,25,11.9199997335672
"3039",1928,4,26,12.4899997208267
"3040",1928,4,27,12.0299997311085
"3041",1928,4,28,14.0399996861815
"3042",1928,4,29,16.8799996227026
"3043",1928,4,30,18.5099995862693
"3044",1928,5,1,18.3199995905161
"3045",1928,5,2,15.3199996575713
"3046",1928,5,3,10.4599997662008
"3047",1928,5,4,8.01999982073903
"3048",1928,5,5,8.95999979972839
"3049",1928,5,6,11.3299997467548
"3050",1928,5,7,12.9599997103214
"3051",1928,5,8,14.1399996839464
"3052",1928,5,9,8.04999982006848
"3053",1928,5,10,3.71999991685152
"3054",1928,5,11,5.39999987930059
"3055",1928,5,12,7.58999983035028
"3056",1928,5,13,7.36999983526766
"3057",1928,5,14,7.8099998254329
"3058",1928,5,15,9.96999977715313
"3059",1928,5,16,12.9599997103214
"3060",1928,5,17,14.1099996846169
"3061",1928,5,18,11.749999737367
"3062",1928,5,19,13.9899996872991
"3063",1928,5,20,14.5999996736646
"3064",1928,5,21,15.6399996504188
"3065",1928,5,22,14.5099996756762
"3066",1928,5,23,13.0499997083098
"3067",1928,5,24,13.7099996935576
"3068",1928,5,25,13.2899997029454
"3069",1928,5,26,13.7899996917695
"3070",1928,5,27,13.3499997016042
"3071",1928,5,28,11.9099997337908
"3072",1928,5,29,10.0899997744709
"3073",1928,5,30,14.3299996796995
"3074",1928,5,31,13.2499997038394
"3075",1928,6,1,7.03999984264374
"3076",1928,6,2,5.36999987997115
"3077",1928,6,3,8.29999981448054
"3078",1928,6,4,12.329999724403
"3079",1928,6,5,10.2899997700006
"3080",1928,6,6,11.8299997355789
"3081",1928,6,7,12.5099997203797
"3082",1928,6,8,15.2499996591359
"3083",1928,6,9,18.1199995949864
"3084",1928,6,10,22.0999995060265
"3085",1928,6,11,19.5899995621294
"3086",1928,6,12,12.2699997257441
"3087",1928,6,13,13.1899997051805
"3088",1928,6,14,16.9399996213615
"3089",1928,6,15,14.7699996698648
"3090",1928,6,16,10.3999997675419
"3091",1928,6,17,10.2399997711182
"3092",1928,6,18,11.0099997539073
"3093",1928,6,19,11.4099997449666
"3094",1928,6,20,12.369999723509
"3095",1928,6,21,11.8699997346848
"3096",1928,6,22,12.0299997311085
"3097",1928,6,23,15.2699996586889
"3098",1928,6,24,15.519999653101
"3099",1928,6,25,15.20999966003
"3100",1928,6,26,17.9999995976686
"3101",1928,6,27,16.9399996213615
"3102",1928,6,28,13.8899996895343
"3103",1928,6,29,15.5499996524304
"3104",1928,6,30,19.539999563247
"3105",1928,7,1,17.9799995981157
"3106",1928,7,2,17.8399996012449
"3107",1928,7,3,22.4399994984269
"3108",1928,7,4,19.7199995592237
"3109",1928,7,5,13.8199996910989
"3110",1928,7,6,18.9999995753169
"3111",1928,7,7,15.6699996497482
"3112",1928,7,8,13.5399996973574
"3113",1928,7,9,14.4899996761233
"3114",1928,7,10,16.909999622032
"3115",1928,7,11,17.5399996079504
"3116",1928,7,12,19.3299995679408
"3117",1928,7,13,23.1299994830042
"3118",1928,7,14,22.5999994948506
"3119",1928,7,15,23.6599994711578
"3120",1928,7,16,25.6099994275719
"3121",1928,7,17,21.7199995145202
"3122",1928,7,18,16.9399996213615
"3123",1928,7,19,16.929999621585
"3124",1928,7,20,15.9099996443838
"3125",1928,7,21,16.2899996358901
"3126",1928,7,22,16.6899996269494
"3127",1928,7,23,17.2999996133149
"3128",1928,7,24,16.65999962762
"3129",1928,7,25,16.369999634102
"3130",1928,7,26,16.6499996278435
"3131",1928,7,27,19.9499995540828
"3132",1928,7,28,22.0499995071441
"3133",1928,7,29,20.2199995480478
"3134",1928,7,30,16.1099996399134
"3135",1928,7,31,20.0499995518476
"3136",1928,8,1,19.2199995703995
"3137",1928,8,2,16.2299996372312
"3138",1928,8,3,14.4399996772408
"3139",1928,8,4,15.7499996479601
"3140",1928,8,5,16.5999996289611
"3141",1928,8,6,13.3399997018278
"3142",1928,8,7,15.0199996642768
"3143",1928,8,8,17.1299996171147
"3144",1928,8,9,15.9699996430427
"3145",1928,8,10,15.5699996519834
"3146",1928,8,11,15.1399996615946
"3147",1928,8,12,16.7999996244907
"3148",1928,8,13,19.3799995668232
"3149",1928,8,14,18.7499995809048
"3150",1928,8,15,20.2599995471537
"3151",1928,8,16,20.8399995341897
"3152",1928,8,17,15.1699996609241
"3153",1928,8,18,13.7499996926636
"3154",1928,8,19,14.0099996868521
"3155",1928,8,20,16.3599996343255
"3156",1928,8,21,17.2499996144325
"3157",1928,8,22,14.8399996683002
"3158",1928,8,23,14.7299996707588
"3159",1928,8,24,15.7099996488541
"3160",1928,8,25,18.7399995811284
"3161",1928,8,26,18.4699995871633
"3162",1928,8,27,19.1799995712936
"3163",1928,8,28,19.6899995598942
"3164",1928,8,29,19.4399995654821
"3165",1928,8,30,18.2499995920807
"3166",1928,8,31,14.5099996756762
"3167",1928,9,1,12.6699997168034
"3168",1928,9,2,11.4399997442961
"3169",1928,9,3,11.8999997340143
"3170",1928,9,4,12.9599997103214
"3171",1928,9,5,15.9899996425956
"3172",1928,9,6,19.7399995587766
"3173",1928,9,7,16.9599996209145
"3174",1928,9,8,17.2499996144325
"3175",1928,9,9,16.8399996235967
"3176",1928,9,10,18.379999589175
"3177",1928,9,11,16.7699996251613
"3178",1928,9,12,15.1799996607006
"3179",1928,9,13,13.4099997002631
"3180",1928,9,14,12.8699997123331
"3181",1928,9,15,12.3799997232854
"3182",1928,9,16,13.2799997031689
"3183",1928,9,17,13.799999691546
"3184",1928,9,18,16.1099996399134
"3185",1928,9,19,17.4599996097386
"3186",1928,9,20,16.5599996298552
"3187",1928,9,21,13.4399996995926
"3188",1928,9,22,12.2299997266382
"3189",1928,9,23,11.189999749884
"3190",1928,9,24,10.1499997731298
"3191",1928,9,25,8.28999981470406
"3192",1928,9,26,8.79999980330467
"3193",1928,9,27,8.86999980174005
"3194",1928,9,28,12.0999997295439
"3195",1928,9,29,11.209999749437
"3196",1928,9,30,8.92999980039895
"3197",1928,10,1,5.78999987058342
"3198",1928,10,2,5.7999998703599
"3199",1928,10,3,6.2599998600781
"3200",1928,10,4,7.0599998421967
"3201",1928,10,5,8.49999981001019
"3202",1928,10,6,8.05999981984496
"3203",1928,10,7,8.8999998010695
"3204",1928,10,8,9.39999978989363
"3205",1928,10,9,10.2799997702241
"3206",1928,10,10,11.6299997400492
"3207",1928,10,11,9.45999978855252
"3208",1928,10,12,6.87999984622002
"3209",1928,10,13,4.59999989718199
"3210",1928,10,14,4.31999990344048
"3211",1928,10,15,7.15999983996153
"3212",1928,10,16,6.11999986320734
"3213",1928,10,17,4.8199998922646
"3214",1928,10,18,5.74999987147748
"3215",1928,10,19,8.33999981358647
"3216",1928,10,20,11.2299997489899
"3217",1928,10,21,11.4899997431785
"3218",1928,10,22,11.7799997366965
"3219",1928,10,23,10.029999775812
"3220",1928,10,24,9.9299997780472
"3221",1928,10,25,9.95999977737665
"3222",1928,10,26,10.1099997740239
"3223",1928,10,27,8.27999981492758
"3224",1928,10,28,10.0899997744709
"3225",1928,10,29,11.7199997380376
"3226",1928,10,30,8.92999980039895
"3227",1928,10,31,9.63999978452921
"3228",1928,11,1,11.4499997440726
"3229",1928,11,2,12.4699997212738
"3230",1928,11,3,11.9799997322261
"3231",1928,11,4,10.2099997717887
"3232",1928,11,5,8.67999980598688
"3233",1928,11,6,8.68999980576336
"3234",1928,11,7,8.59999980777502
"3235",1928,11,8,7.98999982140958
"3236",1928,11,9,9.09999979659915
"3237",1928,11,10,6.029999865219
"3238",1928,11,11,4.53999989852309
"3239",1928,11,12,4.95999988913536
"3240",1928,11,13,7.39999983459711
"3241",1928,11,14,8.71999980509281
"3242",1928,11,15,6.95999984443188
"3243",1928,11,16,6.8899998459965
"3244",1928,11,17,8.10999981872737
"3245",1928,11,18,6.99999984353781
"3246",1928,11,19,5.65999987348914
"3247",1928,11,20,5.2799998819828
"3248",1928,11,21,3.4999999217689
"3249",1928,11,22,2.24999994970858
"3250",1928,11,23,4.52999989874661
"3251",1928,11,24,5.43999987840652
"3252",1928,11,25,3.44999992288649
"3253",1928,11,26,3.96999991126359
"3254",1928,11,27,3.53999992087483
"3255",1928,11,28,3.12999993003905
"3256",1928,11,29,3.40999992378056
"3257",1928,11,30,1.98999995552003
"3258",1928,12,1,1.43999996781349
"3259",1928,12,2,0.429999990388751
"3260",1928,12,3,1.26999997161329
"3261",1928,12,4,1.41999996826053
"3262",1928,12,5,0.599999986588955
"3263",1928,12,6,2.90999993495643
"3264",1928,12,7,2.62999994121492
"3265",1928,12,8,0.759999983012676
"3266",1928,12,9,0.989999977871776
